state,action_0,action_1,action_2,action_3,action_4,action_5
490,-565.1077633719364,-565.0982681766808,-565.0744802594627,-565.1448785289708,-565.8325509827911,-567.5605772691436
491,-637.4956424387076,-637.5921138216027,-637.5601107116225,-637.5386126124939,-640.0197057565056,-637.5448717246454
492,0.0,0.0,0.0,0.0,0.0,0.0
493,-581.9901952519458,-581.9922628457603,-581.957896754459,-581.9240419484535,-582.5442354972478,-583.1099136358542
494,-594.8436489509529,-594.7402202707638,-594.7835235878802,-594.7712832712608,-596.9593334002449,-595.719987268884
495,-5.673757384560898,-7.156701792952773,-5.8470338957289165,6.99549816234744,-8.181220895057997,-9.092927023021375
496,-1.276167067803609,-1.9395149299803767,-2.182816468721021,9.995084540728852,-5.2654282045296785,-3.2816184922791627
497,-454.11502622475297,-454.15620852896893,-454.1107334144455,-454.18711511053556,-455.0879200070581,-455.01606370356274
498,0.0,0.0,0.0,0.0,0.0,0.0
499,12.996489045253282,-1.3548842420802036,-0.7469706362507285,0.5386038992886588,-3.203655695785018,-2.5494410510405716
500,-4.348273024095682,-3.4474152164605583,-3.355403481493184,10.994043127539666,-3.5023092827095583,-3.436318054313657
501,-3.2038306137149815,-2.928706354873251,-1.135955212582099,11.995521347068392,-4.0,-3.8412156883024213
502,-453.73024465684125,-453.71154609956733,-453.78317171628436,-453.8995277161739,-454.24613586719767,-454.11954761701145
503,-1.0442693371283795,-1.6680453385274503,0.7065234932771918,13.999952188805487,-0.8860879412463327,-2.275773739663941
504,0.0,0.0,0.0,0.0,0.0,0.0
505,-4.305808937222014,-4.351914413200822,-4.4855083219243,10.387123076984093,-6.386974528832249,-6.386108726109425
